id,title,region_id,address,serial_number,email,owner,ownership_type,phone,place_type,created_at,updated_at,type_id,msisdn,is_user_submitted,latitude,longitude,alternative_names,status,hmis,remarks,registration_num,source,current_id
19562,M/Ngindo,25422,,3468,,RC,FBO,,,2013-01-24 00:34:07.384508+00,2013-01-24 00:34:07.38456+00,16,,f,,,"",Operating,1002042,"","",MoHSW,1002057
19563,Madaba,25389,,3437,,LGA,Government,,,2013-01-24 00:34:07.412231+00,2013-01-24 00:34:07.412275+00,17,,f,-9.88993,35.35948,"",Operating,1002025,"","","",1002021
19564,Magingo,25424,,3469,,LGA,Government,,,2013-01-24 00:34:07.457171+00,2013-01-24 00:34:07.457215+00,16,,f,,,"",Under Construction,Not Allocated,"","","",1002058
19565,Magwamila,25426,,3438,,LGA,Government,,,2013-01-24 00:34:07.489035+00,2013-01-24 00:34:07.489082+00,16,,f,-11.47473,35.63096,"",Under Construction,Not Allocated,"","","",1002022
19566,Mahanje,25428,,3439,,RC,FBO,,,2013-01-24 00:34:07.522675+00,2013-01-24 00:34:07.522721+00,16,,f,-9.89009,35.27612,"",Operating,1002027,"","","",1002023
19567,Maposeni,25429,,3440,,LGA,Government,,,2013-01-24 00:34:07.557258+00,2013-01-24 00:34:07.557316+00,16,,f,-10.57875,35.43122,"",Operating,1002028,"","","",1002024
19568,Matetereka,25430,,3441,,LGA,Government,,,2013-01-24 00:34:07.599452+00,2013-01-24 00:34:07.599494+00,16,,f,-9.83373,35.26644,"",Operating,1002032,"","","",1002025
19569,Matimira,25431,,3442,,RC,FBO,,,2013-01-24 00:34:07.646673+00,2013-01-24 00:34:07.646716+00,16,,f,-10.71157,35.80421,"",Operating,1002033,"","","",1002026
19570,Matomondo,25432,,3470,,RC,FBO,,,2013-01-24 00:34:07.680649+00,2013-01-24 00:34:07.680692+00,16,,f,,,"",Operating,Not Allocated,"","",MoHSW,1002059
19571,Maweso,25433,,3443,,LGA,Government,,,2013-01-24 00:34:07.711832+00,2013-01-24 00:34:07.711887+00,16,,f,-9.78315,35.23571,"",Operating,1002034,"","","",1002027
19572,Mbangamawe,25434,,3471,,LGA,Government,,,2013-01-24 00:34:07.745659+00,2013-01-24 00:34:07.745699+00,16,,f,,,"",Under Construction,Not Allocated,"","",MoHSW,1002060
19573,Mbinga Mhalule,25435,,3444,,RC,FBO,,,2013-01-24 00:34:07.781043+00,2013-01-24 00:34:07.781086+00,16,,f,-10.73251,35.38899,"",Operating,1002035,"","","",1002028
19574,Mgazini,25436,,3445,,LGA,Government,,,2013-01-24 00:34:07.812957+00,2013-01-24 00:34:07.813002+00,16,,f,-10.46662,35.33291,"",Operating,1002037,"","","",1002029
19575,Mkongotema,25437,,3446,,RC,FBO,,,2013-01-24 00:34:07.84643+00,2013-01-24 00:34:07.846473+00,16,,f,-9.90627,35.46147,"",Operating,1002068,"","","",1002030
19576,Mlale JKT,25418,,3447,,TPDF,Government,,,2013-01-24 00:34:07.877705+00,2013-01-24 00:34:07.87776+00,16,,f,-10.79959,35.26102,"",Operating,1002040,"","","",1002031
19577,Mlete,25440,,3448,,LGA,Government,,,2013-01-24 00:34:07.909271+00,2013-01-24 00:34:07.909327+00,16,,f,,,"",Under Construction,Not Allocated,"","","",1002032
19578,Morogoro,25441,,3449,,RC,FBO,,,2013-01-24 00:34:07.94043+00,2013-01-24 00:34:07.940471+00,16,,f,-10.626,35.42592,"",Operating,1002041,"","","",1002033
19579,Mpingi,25442,,3472,,LGA,Government,,,2013-01-24 00:34:07.973346+00,2013-01-24 00:34:07.973401+00,16,,f,,,"",Under Construction,Not Allocated,"","",MoHSW,1002061
19580,Mpitimbi,25443,,3450,,RC,FBO,,,2013-01-24 00:34:08.002983+00,2013-01-24 00:34:08.003027+00,16,,f,-10.81376,35.54715,"",Operating,1002043,"","","",1002035
19581,Mtyangimbole,25444,,3451,,RC,FBO,,,2013-01-24 00:34:08.03736+00,2013-01-24 00:34:08.037417+00,16,,f,-10.39021,35.66867,"",Operating,1002047,"","","",1002036
19582,Muhukuru,25445,,3452,,LGA,Government,,,2013-01-24 00:34:08.068943+00,2013-01-24 00:34:08.068987+00,17,,f,-11.22183,35.41653,"",Operating,1002048,"","","",1002037
19583,Muhukuru Nakawale,25446,,3453,,LGA,Government,,,2013-01-24 00:34:08.10005+00,2013-01-24 00:34:08.100101+00,16,,f,-11.41423,35.40051,"",Operating,1002050,"","","",1002038
19584,Muunganozomba,25447,,3454,,LGA,Government,,,2013-01-24 00:34:08.130194+00,2013-01-24 00:34:08.13024+00,16,,f,-10.52718,35.33231,"",Operating,1002071,"","","",1002039
19585,Nakahegwa,25448,,3473,,LGA,Government,,,2013-01-24 00:34:08.161573+00,2013-01-24 00:34:08.161621+00,16,,f,,,"",Under Construction,Not Allocated,"","",MoHSW,1002062
19586,Nakahuga,25449,,3455,,RC,FBO,,,2013-01-24 00:34:08.191732+00,2013-01-24 00:34:08.191769+00,16,,f,-10.58757,35.34001,"",Operating,1002072,"","","",1002041
19587,Namatuhi,25451,,3456,,LGA,Government,,,2013-01-24 00:34:08.226331+00,2013-01-24 00:34:08.226386+00,16,,f,-10.92026,35.48993,"",Under Construction,Not Allocated,"","","",1002042
19588,Nambendo,25452,,3457,,LGA,Government,,,2013-01-24 00:34:08.257058+00,2013-01-24 00:34:08.257118+00,16,,f,-10.5148,35.7741,"",Operating,1002053,"","","",1002043
19589,Ndongosi,25453,,3458,,RC,FBO,,,2013-01-24 00:34:08.294724+00,2013-01-24 00:34:08.294782+00,16,,f,-10.9901,35.60502,"",Operating,1002055,"","","",1002044
19590,Ngahokora,25454,,3459,,LGA,Government,,,2013-01-24 00:34:08.325455+00,2013-01-24 00:34:08.3255+00,16,,f,-10.86444,35.35581,"",Operating,1002056,"","","",1002045
19591,Parangu,25456,,3460,,LGA,Government,,,2013-01-24 00:34:08.361002+00,2013-01-24 00:34:08.361042+00,16,,f,-10.60865,35.49685,"",Under Construction,Not Allocated,"","","",1002046
19592,Peramiho,25457,,3461,,RC,FBO,,,2013-01-24 00:34:08.392618+00,2013-01-24 00:34:08.392662+00,18,,f,-10.63767,35.46297,"",Operating,1002057,"","","",1002047
19593,Rugagara,25458,,3462,,LGA,Government,,,2013-01-24 00:34:08.423781+00,2013-01-24 00:34:08.423831+00,16,,f,-10.52193,35.26673,"",Under Construction,Not Allocated,"","","",1002048
19594,Wino,25459,,3463,,LGA,Government,,,2013-01-24 00:34:08.454699+00,2013-01-24 00:34:08.454751+00,16,,f,-9.76142,35.30247,"",Operating,1002059,"","","",1002050
19595,Bombambili,25461,,3583,,LGA,Government,,,2013-01-24 00:34:08.490962+00,2013-01-24 00:34:08.491018+00,16,,f,-10.65672,35.65509,"",Operating,104002,"","","",1004001
19596,Chabruma,25464,,3614,,TPDF,Government,,,2013-01-24 00:34:08.535131+00,2013-01-24 00:34:08.535183+00,16,,f,,,"",Operating,Not assigned,added,"","",1004032
19597,Chandamali JWTZ,25466,,3584,,TPDF,Government,,,2013-01-24 00:34:08.566745+00,2013-01-24 00:34:08.566797+00,16,,f,-10.65709,35.66177,"",Operating,104004,"","","",1004002
19598,Chandarua,25468,,3585,,LGA,Government,,,2013-01-24 00:34:08.60079+00,2013-01-24 00:34:08.600827+00,16,,f,-10.59201,35.62463,"",Operating,104022,"","","",1004003
19599,Chemchem,25470,,3586,,LGA,Government,,,2013-01-24 00:34:08.633861+00,2013-01-24 00:34:08.63391+00,16,,f,-10.69484,35.69044,"",Operating,104026,"","","",1004004
19600,FFU,25471,,3587,,TPDF,Government,,,2013-01-24 00:34:08.666873+00,2013-01-24 00:34:08.666931+00,16,,f,,,"",Operating,104007,"","","",1004005
19601,Liwumbu,25473,,3588,,LGA,Government,,,2013-01-24 00:34:08.702006+00,2013-01-24 00:34:08.702049+00,16,,f,-10.5994,35.68711,"",Operating,104012,"","","",1004006
19602,Lupapila,25475,,3608,,LGA,Government,,,2013-01-24 00:34:08.735983+00,2013-01-24 00:34:08.736026+00,16,,f,,,"",Under Construction,Not assigned,"","","",1004026
19603,Magereza,25477,,3605,,TPDF,Government,,,2013-01-24 00:34:08.770684+00,2013-01-24 00:34:08.770748+00,20,,f,,,"",Operating,Not assigned,"","","",1004023
19604,Mahiro,25478,,3609,,LGA,Government,,,2013-01-24 00:34:08.805324+00,2013-01-24 00:34:08.805364+00,16,,f,,,"",Under Construction,Not assigned,"","",MoHSW,1004027
19605,Matarawe,25480,,3589,,LGA,Government,,,2013-01-24 00:34:08.841034+00,2013-01-24 00:34:08.841084+00,16,,f,-10.66714,35.64103,"",Operating,104015,"","","",1004007
19606,Mateka A,25482,,3603,,LGA,Government,,,2013-01-24 00:34:08.875033+00,2013-01-24 00:34:08.875078+00,16,,f,-10.68691,35.66294,"",Under Construction,Not assigned,"","","",1004021
19607,Matogoro Kati,25484,,3611,,LGA,Government,,,2013-01-24 00:34:08.906435+00,2013-01-24 00:34:08.906488+00,16,,f,,,"",Under Construction,Not assigned,"","",MoHSW,1004029
19608,Mfaranyaki Charity,25486,,3590,,Private,Private,,,2013-01-24 00:34:08.938232+00,2013-01-24 00:34:08.938282+00,16,,f,-10.67611,35.64031,"",Not  Operating,104015,Notice for renovation,"","",1004008
19609,Mjimwema,25488,,3591,,LGA,Government,,,2013-01-24 00:34:08.970247+00,2013-01-24 00:34:08.970296+00,17,,f,-10.66475,35.62553,"",Operating,104024,"","","",1004009
19610,Mletele,25489,,3606,,LGA,Government,,,2013-01-24 00:34:09.001569+00,2013-01-24 00:34:09.001618+00,17,,f,,,"",Under Construction,Not assigned,"","","",1004024
19611,Mshangano,25490,,3607,,LGA,Government,,,2013-01-24 00:34:09.036355+00,2013-01-24 00:34:09.036391+00,17,,f,,,"",Operating,104005,"","","",1004025
19612,Mwanamonga,25493,,3615,,LGA,Government,,,2013-01-24 00:34:09.068995+00,2013-01-24 00:34:09.069048+00,16,,f,,,"",Operating,Not assigned,added,"","",1004033
19613,Mwengemshindo,25495,,3601,,LGA,Government,,,2013-01-24 00:34:09.102715+00,2013-01-24 00:34:09.102763+00,16,,f,-10.71564,35.57937,"",Operating,104028,"","","",1004019
19614,Ndilima Litembo,25497,,3592,,LGA,Government,,,2013-01-24 00:34:09.134148+00,2013-01-24 00:34:09.134202+00,16,,f,-10.7493,35.65398,"",Operating,104017,"","","",1004010
19615,Nonganonga,25498,,3610,,LGA,Government,,,2013-01-24 00:34:09.164713+00,2013-01-24 00:34:09.164755+00,16,,f,,,"",Under Construction,Not assigned,"","",MoHSW,1004028
19616,Ruhuwiko,25500,,3604,,LGA,Government,,,2013-01-24 00:34:09.198211+00,2013-01-24 00:34:09.198268+00,17,,f,-10.67422,35.59158,"",Under Construction,Not assigned,"","","",1004022
19617,Ruhuwiko JWTZ,25502,,3593,,TPDF,Government,,,2013-01-24 00:34:09.232914+00,2013-01-24 00:34:09.23296+00,16,,f,-10.67002,35.61166,"",Operating,104018,"","","",1004011
19618,Sinai,25504,,3612,,LGA,Government,,,2013-01-24 00:34:09.267071+00,2013-01-24 00:34:09.267151+00,16,,f,,,"",Under Construction,Not assigned,"","",MoHSW,1004030
19619,Songea Hospital,25477,,3594,,LGA,Government,,,2013-01-24 00:34:09.299365+00,2013-01-24 00:34:09.299409+00,18,,f,-10.67761,35.65042,"",Operating,104009,"","","",1004012
19620,Songea Private,25505,,3595,,Private,Private,,,2013-01-24 00:34:09.333482+00,2013-01-24 00:34:09.333536+00,16,,f,-10.68019,35.65275,"",Operating,104019,"","","",1004013
19621,Songea VCT,25507,,3613,,LGA,Government,,,2013-01-24 00:34:09.365929+00,2013-01-24 00:34:09.365994+00,23,,f,,,"",Operating,Not assigned,"","",MoHSW,1004031
19622,St. Benedict,25508,,3596,,RC,FBO,,,2013-01-24 00:34:09.396522+00,2013-01-24 00:34:09.396566+00,16,,f,-10.67341,35.6722,"",Operating,104025,"","","",1004014
19623,St. Camilius,25505,,3597,,RC,FBO,,,2013-01-24 00:34:09.428227+00,2013-01-24 00:34:09.428285+00,17,,f,-10.68008,35.64684,"",Operating,104003,"","","",1004015
19624,St. Francis,25509,,3598,,Private,FBO,,,2013-01-24 00:34:09.458358+00,2013-01-24 00:34:09.458413+00,16,,f,-10.6713,35.66922,"",Operating,104011,"","","",1004016
19625,St. Norbert,25510,,3599,,RC,FBO,,,2013-01-24 00:34:09.491051+00,2013-01-24 00:34:09.491096+00,16,,f,-10.66465,35.64775,"",Operating,104023,"","","",1004017
19626,Subira Kati,25511,,3602,,LGA,Government,,,2013-01-24 00:34:09.523087+00,2013-01-24 00:34:09.523139+00,16,,f,-10.71564,35.57937,"",Operating,104029,"","","",1004020
19627,Tanga,25513,,3616,,LGA,Government,,,2013-01-24 00:34:09.557203+00,2013-01-24 00:34:09.557259+00,16,,f,,,"",Operating,Not assigned,added,"","",1004034
19628,Tumaini,25505,,3600,,Private,Private,,,2013-01-24 00:34:09.587915+00,2013-01-24 00:34:09.587958+00,16,,f,-10.67708,35.64914,"",Operating,104021,"","","",1004018
19629,Bakwata,25517,,5202,,BAKWATA,FBO,,,2013-01-24 00:34:09.623471+00,2013-01-24 00:34:09.62351+00,16,,f,-7.68065,31.55831,"",Operating,1502009,"",RK/KJ/VC.128,"",1502001
19630,Chipapa V.A,25520,,5315,,RC,FBO,,,2013-01-24 00:34:09.659945+00,2013-01-24 00:34:09.659988+00,16,,f,,,"",Operating,"","",RK/KJ/VC.,"",1502120
19631,Chitete,25522,,5203,,LGA,Government,,,2013-01-24 00:34:09.695403+00,2013-01-24 00:34:09.695457+00,16,,f,,,"",Operating,1502111,Edited name from Kitete to Chitete,RK/KJ/VC.41,"",1502003
19632,Chombe,25525,,5204,,LGA,Government,,,2013-01-24 00:34:09.732202+00,2013-01-24 00:34:09.732257+00,16,,f,-8.58068,32.22095,"",Operating,1502010,"",RK/KJ/VC.161,"",1502004
19633,Ikozi,25528,,5316,,LGA,Government,,,2013-01-24 00:34:09.770888+00,2013-01-24 00:34:09.770926+00,16,,f,-8.39229,31.89262,"",Operating,1502011,"",RK/KJ/VC.84,"",1502121
19634,Ilambila,25531,,5205,,LGA,Government,,,2013-01-24 00:34:09.811298+00,2013-01-24 00:34:09.811343+00,16,,f,-8.52189,31.59959,"",Operating,1502012,"",RK/KJ/VC.75,"",1502006
19635,Ilango,25533,,5206,,LGA,Government,,,2013-01-24 00:34:09.848963+00,2013-01-24 00:34:09.849019+00,16,,f,,,"",Under Construction,1502108,"",RK/KJ/VC.210,"",1502007
19636,Ilemba,25535,,5317,,LGA,Government,,,2013-01-24 00:34:09.881564+00,2013-01-24 00:34:09.881612+00,16,,f,,,"",Operating,"","",RK/KJ/VC.201,"",1502122
19637,Ilembo,25537,,5207,,LGA,Government,,,2013-01-24 00:34:09.912006+00,2013-01-24 00:34:09.912045+00,16,,f,-8.39329,31.81708,"",Operating,1502013,"",RK/KJ/VC.91,"",1502009
19638,Itela,25538,,5208,,LGA,Government,,,2013-01-24 00:34:09.946714+00,2013-01-24 00:34:09.946745+00,16,,f,-8.32449,31.74564,"",Operating,1502014,"",RK/KJ/VC.257,"",1502010
19639,Kaengesa,25539,,5209,,RC,FBO,,,2013-01-24 00:34:09.980735+00,2013-01-24 00:34:09.980792+00,17,,f,-8.26627,31.70342,"",Operating,1502015,"",RK/KJ/VC.45,"",1502011
19640,Kafukoka,25542,,5210,,LGA,Government,,,2013-01-24 00:34:10.016866+00,2013-01-24 00:34:10.016906+00,16,,f,,,"",Operating,1502096,"",RK/KJ/VC.219,"",1502012
19641,Kalaela,25543,,5211,,LGA,Government,,,2013-01-24 00:34:10.050362+00,2013-01-24 00:34:10.050399+00,16,,f,,,"",Operating,1502089,"",RK/KJ/VC.316,"",1502013
19642,Kalalasi,25545,,5212,,LGA,Government,,,2013-01-24 00:34:10.08777+00,2013-01-24 00:34:10.087826+00,16,,f,-8.4159,31.57443,"",Operating,1502016,"",RK/KJ/VC.259,"",1502014
19803,Itaga,25728,,5108,,LGA,Government,,,2013-01-24 00:34:15.917867+00,2013-01-24 00:34:15.917909+00,16,,f,,,"",Operating,9,"",TB/KIJ/171,"",1406011
19643,Kalambazite,25546,,5213,,LGA,Government,,,2013-01-24 00:34:10.121647+00,2013-01-24 00:34:10.121702+00,16,,f,-8.39822,31.93595,"",Operating,1502017,"",RK/KJ/VC.85,"",1502015
19644,Kalepula,25547,,5214,,LGA,Government,,,2013-01-24 00:34:10.157869+00,2013-01-24 00:34:10.15792+00,16,,f,-8.76712,31.83941,"",Operating,1502018,"",RK/KJ/VC.144,"",1502016
19645,Kalole,25549,,5215,,LGA,Government,,,2013-01-24 00:34:10.192353+00,2013-01-24 00:34:10.192404+00,16,,f,-8.18631,31.74077,"",Operating,1502019,"",RK/KJ/VC.53,"",1502017
19646,Kalumbaleza,25551,,5216,,LGA,Government,,,2013-01-24 00:34:10.228592+00,2013-01-24 00:34:10.228636+00,16,,f,-7.62137,31.50668,"",Operating,1502020,"",RK/KJ/VC.163,"",1502018
19647,Kamawe,25552,,5217,,LGA,Government,,,2013-01-24 00:34:10.264205+00,2013-01-24 00:34:10.264266+00,16,,f,,,"",Operating,1502119,"",RK/KJ/VC.315,"",1502019
19648,Kambo,25553,,5218,,LGA,Government,,,2013-01-24 00:34:10.305585+00,2013-01-24 00:34:10.305642+00,16,,f,,,"",Operating,1502087,"",RK/KJ/VC.49,"",1502020
19649,Kamnyazya,25556,,5219,,LGA,Government,,,2013-01-24 00:34:10.349+00,2013-01-24 00:34:10.349058+00,16,,f,,,"",Operating,1502105,"",RK/KJ/VC.82,"",1502021
19650,Kantalemwa,25558,,5220,,LGA,Government,,,2013-01-24 00:34:10.389674+00,2013-01-24 00:34:10.389727+00,16,,f,-8.83154,31.6404,"",Operating,1502021,"",RK/KJ/VC.225,"",1502022
19651,Kanyezi,25560,,5221,,LGA,Government,,,2013-01-24 00:34:10.436078+00,2013-01-24 00:34:10.436147+00,16,,f,-8.66091,31.86473,"",Operating,1502022,"",RK/KJ/VC.310,"",1502023
19652,Kaoze,25561,,5222,,LGA,Government,,,2013-01-24 00:34:10.477609+00,2013-01-24 00:34:10.477667+00,16,,f,-8.45989,32.15829,"",Operating,1502023,"",RK/KJ/VC.125,"",1502024
19653,Kapele,25563,,5223,,LGA,Government,,,2013-01-24 00:34:10.5232+00,2013-01-24 00:34:10.523265+00,16,,f,-8.57801,31.17503,"",Operating,1502024,"",RK/KJ/VC.202,"",1502025
19654,Kapozwa,25565,,5224,,LGA,Government,,,2013-01-24 00:34:10.565902+00,2013-01-24 00:34:10.565948+00,16,,f,,,"",Operating,1502113,"",RK/KJ/VC.136,"",1502026
19655,Kasanga,25566,,5225,,LGA,Government,,,2013-01-24 00:34:10.602309+00,2013-01-24 00:34:10.602363+00,16,,f,-8.45804,31.14374,"",Operating,1502025,"",RK/KJ/VC.182,"",1502027
19656,Kasekela,25567,,5226,,LGA,Government,,,2013-01-24 00:34:10.643241+00,2013-01-24 00:34:10.643286+00,16,,f,,,"",Under Construction,1502121,"",RK/KJ/VC.287,"",1502028
19657,Kasitu,25568,,5227,,LGA,Government,,,2013-01-24 00:34:10.682721+00,2013-01-24 00:34:10.682775+00,16,,f,-8.45478,31.3743,"",Operating,1502026,"",RK/KJ/VC.349,"",1502029
19658,Kasusu,25570,,5228,,SDA,FBO,,,2013-01-24 00:34:10.724805+00,2013-01-24 00:34:10.724857+00,16,,f,,,"",Operating,1502027,"",RK/KJ/V,"",1502030
19659,Katapulo,25572,,5229,,LGA,Government,,,2013-01-24 00:34:10.761872+00,2013-01-24 00:34:10.761928+00,16,,f,-8.16851,31.35473,"",Operating,1502028,"",RK/KJ/VC.288,"",1502031
19660,Katazi,25573,,5230,,LGA,Government,,,2013-01-24 00:34:10.795631+00,2013-01-24 00:34:10.795686+00,16,,f,-8.53041,31.7442,"",Operating,1502029,"",RK/KJ/VC.137,"",1502032
19661,Katete,25575,,5231,,LGA,Government,,,2013-01-24 00:34:10.838169+00,2013-01-24 00:34:10.838245+00,16,,f,-8.62528,31.50635,"",Operating,1502030,Edited name from Kitete to Katete,RK/KJ/VC.164,"",1502033
19662,Katonto,25576,,5232,,LGA,Government,,,2013-01-24 00:34:10.883297+00,2013-01-24 00:34:10.883351+00,16,,f,-8.22893,31.7266,"",Operating,1502031,"",RK/KJ/VC.44,"",1502034
19663,Katuka,25578,,5233,,LGA,Government,,,2013-01-24 00:34:10.927594+00,2013-01-24 00:34:10.927646+00,16,,f,-8.11485,31.52626,"",Operating,1502032,"",RK/KJ/VC.73,"",1502035
19664,Kavifuti,25580,,5234,,LGA,Government,,,2013-01-24 00:34:10.97169+00,2013-01-24 00:34:10.971747+00,16,,f,-8.69023,32.06672,"",Operating,1502033,"",RK/KJ/VC.87,"",1502036
19665,Kianda,25514,,5235,,"",Government,,,2013-01-24 00:34:10.99445+00,2013-01-24 00:34:10.99455+00,16,,f,,,"",Operating,1502110,"","","",1502037
19666,Kianda Igonda,25581,,5236,,LGA,Government,,,2013-01-24 00:34:11.038482+00,2013-01-24 00:34:11.03858+00,16,,f,-8.50992,32.18188,"",Operating,1502034,"",RK/KJ/VC.189,"",1502038
19667,Kilando,25583,,5237,,LGA,Government,,,2013-01-24 00:34:11.083228+00,2013-01-24 00:34:11.083283+00,16,,f,,,"",Operating,1502102,"","","",1502039
19668,Kilangawana,25584,,5238,,LGA,Government,,,2013-01-24 00:34:11.126092+00,2013-01-24 00:34:11.12613+00,16,,f,-8.30051,32.32687,"",Operating,1502035,"",RK/KJ/VC.113,"",1502040
19669,Kilembo,25585,,5239,,LGA,Government,,,2013-01-24 00:34:11.169851+00,2013-01-24 00:34:11.169892+00,16,,f,-8.37556,31.97612,"",Operating,1502036,"",RK/KJ/VC.98,"",1502041
19670,Kilesha,25586,,5240,,LGA,Government,,,2013-01-24 00:34:11.214026+00,2013-01-24 00:34:11.214071+00,16,,f,-8.46884,31.67248,"",Operating,1502037,"",RK/KJ/VC.208,"",1502042
19671,Kilewani,25587,,5241,,LGA,Government,,,2013-01-24 00:34:11.254106+00,2013-01-24 00:34:11.254154+00,16,,f,,,"",Operating,1502122,"",RK/KJ/VC.306,"",1502043
19672,Kinambo,25589,,5242,,LGA,Government,,,2013-01-24 00:34:11.302907+00,2013-01-24 00:34:11.302962+00,16,,f,-8.15,31.983333,"",Operating,1502090,"",RK/KJ/VC.119,"",1502044
19673,Kipanga,25590,,5243,,LGA,Government,,,2013-01-24 00:34:11.353571+00,2013-01-24 00:34:11.353621+00,16,,f,-8.31508,31.05557,"",Operating,1502038,"",RK/KJ/VC.142,"",1502045
19674,Kipeta,25591,,5244,,LGA,Government,,,2013-01-24 00:34:11.402252+00,2013-01-24 00:34:11.402308+00,16,,f,-8.37668,32.26825,"",Operating,1502039,"",RK/KJ/VC.121,"",1502046
19675,Kisa,25592,,5245,,LGA,Government,,,2013-01-24 00:34:11.440632+00,2013-01-24 00:34:11.440685+00,16,,f,-8.02366,31.88836,"",Operating,1502040,"",RK/KJ/VC.129,"",1502047
19676,Kisalala,25594,,5246,,LGA,Government,,,2013-01-24 00:34:11.477532+00,2013-01-24 00:34:11.477587+00,16,,f,-8.61784,31.99275,"",Operating,1502041,"",RK/KJ/VC.254,"",1502048
19677,Kisumbakasote,25595,,5247,,LGA,Government,,,2013-01-24 00:34:11.511991+00,2013-01-24 00:34:11.512046+00,16,,f,-8.42708,31.21445,"",Operating,1502042,"",RK/KJ/VC.153,"",1502049
19678,Kisungamile,25596,,5248,,LGA,Government,,,2013-01-24 00:34:11.546528+00,2013-01-24 00:34:11.546583+00,16,,f,,,"",Operating,1502120,"",RK/KJ/VC.218,"",1502050
19679,Kizombwe,25597,,5249,,LGA,Government,,,2013-01-24 00:34:11.583216+00,2013-01-24 00:34:11.58327+00,16,,f,-8.363,31.51621,"",Operating,1502043,"",RK/KJ/VC.70C,"",1502051
19680,Kizungu,25598,,5250,,LGA,Government,,,2013-01-24 00:34:11.622917+00,2013-01-24 00:34:11.62297+00,16,,f,-7.74206,31.51323,"",Operating,1502044,"",RK/KJ/VC.321,"",1502052
19681,Laela,25599,,5251,,LGA,Government,,,2013-01-24 00:34:11.66178+00,2013-01-24 00:34:11.661833+00,17,,f,-8.57128,32.04934,"",Operating,1502001,"",RK/KJ/VC.80,"",1502053
19682,Legezamwendo,25601,,5252,,LGA,Government,,,2013-01-24 00:34:11.704652+00,2013-01-24 00:34:11.704706+00,16,,f,-8.80541,31.99059,"",Operating,1502045,"",RK/KJ/VC.136,"",1502054
19683,Lowe,25602,,5253,,LGA,Government,,,2013-01-24 00:34:11.742451+00,2013-01-24 00:34:11.742608+00,16,,f,,,"",Operating,1502103,"",RK/KJ/VC.84,"",1502055
19684,Lula,25603,,5254,,LGA,Government,,,2013-01-24 00:34:11.781546+00,2013-01-24 00:34:11.7816+00,16,,f,,,"",Operating,1502109,"",RK/KJ/VC.255,"",1502056
19685,Lusaka,25604,,5255,,LGA,Government,,,2013-01-24 00:34:11.81933+00,2013-01-24 00:34:11.819385+00,16,,f,-8.4895,32.02342,"",Operating,1502046,"",RK/KJ/VC.85,"",1502057
19686,Luse,25605,,5256,,LGA,Government,,,2013-01-24 00:34:11.85653+00,2013-01-24 00:34:11.856575+00,16,,f,-8.78388,31.68918,"",Operating,1502047,"",RK/KJ/VC.142,"",1502058
19687,Lyapona,25606,,5257,,LGA,Government,,,2013-01-24 00:34:11.890625+00,2013-01-24 00:34:11.890684+00,16,,f,-8.32694,31.70903,"",Operating,1502048,"",RK/KJ/VC.43,"",1502059
19688,Madibila,25608,,5258,,LGA,Government,,,2013-01-24 00:34:11.927427+00,2013-01-24 00:34:11.927472+00,16,,f,-8.84877421584,31.7702311995,"",Operating,1502097,"",RK/KJ/VC.147,"",1502060
19689,Malolwa,25609,,5259,,LGA,Government,,,2013-01-24 00:34:11.964898+00,2013-01-24 00:34:11.964943+00,16,,f,-8.25299,31.82477,"",Operating,1502049,"",RK/KJ/VC.200,"",1502061
19690,Mambwekenya,25610,,5260,,LGA,Government,,,2013-01-24 00:34:12.000863+00,2013-01-24 00:34:12.000903+00,16,,f,-8.86055,31.77068,"",Operating,1502050,"",RK/KJ/VC.131,"",1502062
19691,Mambwenkoswe,25611,,5261,,LGA,Government,,,2013-01-24 00:34:12.042426+00,2013-01-24 00:34:12.042481+00,16,,f,-8.92998,32.02177,Kalembe,Operating,1502051,"",RK/KJ/VC.135,"",1502063
19692,Mao,25612,,5262,,LGA,Government,,,2013-01-24 00:34:12.08676+00,2013-01-24 00:34:12.086804+00,16,,f,-8.1472,31.4411,"",Operating,1502052,"",RK/KJ/VC.72,"",1502064
19693,Matai,25613,,5263,,RC,FBO,,,2013-01-24 00:34:12.134382+00,2013-01-24 00:34:12.134438+00,16,,f,-8.31111,31.53147,"",Operating,1502053,"",RK/KJ/VC.,"",1502065
19694,Matai,25614,,5264,,LGA,Government,,,2013-01-24 00:34:12.180124+00,2013-01-24 00:34:12.180175+00,17,,f,-8.3,31.516667,"",Operating,1502002,"",RK/KJ/VC.66,"",1502066
19695,Mbuluma,25615,,5265,,LGA,Government,,,2013-01-24 00:34:12.224951+00,2013-01-24 00:34:12.225009+00,16,,f,-8.04372,31.4214,"",Operating,1502054,"",RK/KJ/VC.107,"",1502067
