id,title,type_id,parent_region_id,created_at,updated_at
24014,Njombe Mjini,4,21172,2013-01-24 00:30:43.607937+00,2013-01-24 00:30:43.608+00
24015,Njombe  Mjini,6,24014,2013-01-24 00:30:43.613348+00,2013-01-24 00:30:43.613403+00
24016,Njombe Mjini,5,24015,2013-01-24 00:30:43.618675+00,2013-01-24 00:30:43.618731+00
24017,Ramadhani,6,24014,2013-01-24 00:30:43.874465+00,2013-01-24 00:30:43.874601+00
24018,Kibena,5,24017,2013-01-24 00:30:43.880203+00,2013-01-24 00:30:43.88025+00
24019,Nyombo,5,23957,2013-01-24 00:30:44.154236+00,2013-01-24 00:30:44.154295+00
24020,Nyumbanitu,5,23936,2013-01-24 00:30:44.417458+00,2013-01-24 00:30:44.417508+00
24021,Palangawanu,5,23931,2013-01-24 00:30:44.691141+00,2013-01-24 00:30:44.691201+00
24022,Saja,5,23967,2013-01-24 00:30:45.190404+00,2013-01-24 00:30:45.190461+00
24023,Samaria,5,23995,2013-01-24 00:30:45.408692+00,2013-01-24 00:30:45.408743+00
24024,Siloamu,5,23953,2013-01-24 00:30:45.670702+00,2013-01-24 00:30:45.67075+00
24025,Udonja,5,23960,2013-01-24 00:30:45.985381+00,2013-01-24 00:30:45.985457+00
24026,Uhambule,6,23959,2013-01-24 00:30:46.169688+00,2013-01-24 00:30:46.169745+00
24027,Uhambule,5,24026,2013-01-24 00:30:46.175541+00,2013-01-24 00:30:46.175586+00
24028,Uhekule,5,23995,2013-01-24 00:30:46.448168+00,2013-01-24 00:30:46.44823+00
24029,Ujindile,5,23946,2013-01-24 00:30:46.710023+00,2013-01-24 00:30:46.71008+00
24030,Ukalawa,5,23955,2013-01-24 00:30:46.885354+00,2013-01-24 00:30:46.885401+00
24031,ulembwe,6,23938,2013-01-24 00:30:47.145418+00,2013-01-24 00:30:47.145476+00
24032,Ulembwe,5,24031,2013-01-24 00:30:47.236228+00,2013-01-24 00:30:47.236288+00
24033,Igominyi,4,21172,2013-01-24 00:30:47.405623+00,2013-01-24 00:30:47.405686+00
24034,Iwungilo,6,24033,2013-01-24 00:30:47.412072+00,2013-01-24 00:30:47.412117+00
24035,Uliwa,5,24034,2013-01-24 00:30:47.491414+00,2013-01-24 00:30:47.49146+00
24036,Usalule,5,24031,2013-01-24 00:30:47.743334+00,2013-01-24 00:30:47.743395+00
24037,Usuka,6,23930,2013-01-24 00:30:47.925822+00,2013-01-24 00:30:47.92588+00
24038,Usuka,5,24037,2013-01-24 00:30:48.00266+00,2013-01-24 00:30:48.002723+00
24039,Utelewe,5,23995,2013-01-24 00:30:48.191462+00,2013-01-24 00:30:48.191519+00
24040,Wanging'ombe,6,23959,2013-01-24 00:30:48.548607+00,2013-01-24 00:30:48.548664+00
24041,Wanging'ombe,5,24040,2013-01-24 00:30:48.626487+00,2013-01-24 00:30:48.626549+00
24042,Wangutwa,5,24026,2013-01-24 00:30:48.878972+00,2013-01-24 00:30:48.879022+00
24043,Matola,6,24033,2013-01-24 00:30:49.270331+00,2013-01-24 00:30:49.270393+00
24044,Boimanda,5,24043,2013-01-24 00:30:49.348616+00,2013-01-24 00:30:49.34878+00
24045,Kifanya,6,24033,2013-01-24 00:30:49.514026+00,2013-01-24 00:30:49.514071+00
24046,Iboya,5,24045,2013-01-24 00:30:49.593428+00,2013-01-24 00:30:49.593491+00
24047,Lugenge,6,24033,2013-01-24 00:30:49.84404+00,2013-01-24 00:30:49.844102+00
24048,Idihani,5,24047,2013-01-24 00:30:49.849812+00,2013-01-24 00:30:49.849858+00
24049,Yakobi,6,24033,2013-01-24 00:30:50.094013+00,2013-01-24 00:30:50.094074+00
24050,Idunda,5,24049,2013-01-24 00:30:50.100786+00,2013-01-24 00:30:50.100849+00
24051,Idundilanga,5,24015,2013-01-24 00:30:50.373116+00,2013-01-24 00:30:50.373178+00
24052,Luponde,6,24033,2013-01-24 00:30:50.545842+00,2013-01-24 00:30:50.5459+00
24053,Igola,5,24052,2013-01-24 00:30:50.623896+00,2013-01-24 00:30:50.623954+00
24054,Igoma,5,24034,2013-01-24 00:30:50.876416+00,2013-01-24 00:30:50.876475+00
24055,Igominyi,5,24049,2013-01-24 00:30:51.138706+00,2013-01-24 00:30:51.138791+00
24056,Utalingolo,6,24033,2013-01-24 00:30:51.302948+00,2013-01-24 00:30:51.302994+00
24057,Ihalula,5,24056,2013-01-24 00:30:51.382157+00,2013-01-24 00:30:51.38222+00
24058,Ihanga,5,24045,2013-01-24 00:30:51.633991+00,2013-01-24 00:30:51.634047+00
24059,Kitulila,5,24043,2013-01-24 00:30:51.884871+00,2013-01-24 00:30:51.884927+00
24060,Itipula,5,24045,2013-01-24 00:30:52.147333+00,2013-01-24 00:30:52.147395+00
24061,Itulike,5,24017,2013-01-24 00:30:52.410818+00,2013-01-24 00:30:52.410868+00
24062,Iwungilo,5,24034,2013-01-24 00:30:52.58782+00,2013-01-24 00:30:52.587867+00
24063,Kifanya,5,24045,2013-01-24 00:30:52.847257+00,2013-01-24 00:30:52.847315+00
24064,Kisilo,5,24056,2013-01-24 00:30:53.121404+00,2013-01-24 00:30:53.121451+00
24065,Lilombwi,5,24045,2013-01-24 00:30:53.633814+00,2013-01-24 00:30:53.633876+00
24066,Limage,5,24049,2013-01-24 00:30:53.85635+00,2013-01-24 00:30:53.856408+00
24067,Luponde,5,24052,2013-01-24 00:30:54.103045+00,2013-01-24 00:30:54.103108+00
24068,Lwangu,5,24045,2013-01-24 00:30:54.277496+00,2013-01-24 00:30:54.27755+00
24069,Uwemba,6,24033,2013-01-24 00:30:54.509885+00,2013-01-24 00:30:54.509948+00
24070,Magoda,5,24069,2013-01-24 00:30:54.518139+00,2013-01-24 00:30:54.518197+00
24071,Makanjaula,5,24069,2013-01-24 00:30:54.816887+00,2013-01-24 00:30:54.816934+00
24072,Mamongolo,6,24033,2013-01-24 00:30:55.018416+00,2013-01-24 00:30:55.018475+00
24073,Makowo,5,24072,2013-01-24 00:30:55.024665+00,2013-01-24 00:30:55.024723+00
24074,Mamongolo,5,24072,2013-01-24 00:30:55.326231+00,2013-01-24 00:30:55.32628+00
24075,Matola,5,24043,2013-01-24 00:30:55.537689+00,2013-01-24 00:30:55.537752+00
24076,Mbega,5,24043,2013-01-24 00:30:55.830937+00,2013-01-24 00:30:55.831006+00
24077,Mgala,5,24045,2013-01-24 00:30:56.07775+00,2013-01-24 00:30:56.077811+00
24078,Mikongo,5,24045,2013-01-24 00:30:56.391176+00,2013-01-24 00:30:56.391225+00
24079,Miva,5,24052,2013-01-24 00:30:56.654672+00,2013-01-24 00:30:56.65472+00
24080,Mjimwema,6,24014,2013-01-24 00:30:56.949023+00,2013-01-24 00:30:56.949071+00
24081,Mji Mwema,5,24080,2013-01-24 00:30:56.956924+00,2013-01-24 00:30:56.956971+00
24082,Mpeto,5,24017,2013-01-24 00:30:57.319201+00,2013-01-24 00:30:57.319249+00
24083,Mtila,5,24043,2013-01-24 00:30:57.541099+00,2013-01-24 00:30:57.541147+00
24084,Njomlole,5,24069,2013-01-24 00:30:58.102253+00,2013-01-24 00:30:58.102301+00
24085,Nundu,5,24049,2013-01-24 00:30:58.336565+00,2013-01-24 00:30:58.336613+00
24086,Nzengelendete,5,24015,2013-01-24 00:30:58.637274+00,2013-01-24 00:30:58.637338+00
24087,Utalingolo,5,24056,2013-01-24 00:30:59.212706+00,2013-01-24 00:30:59.21277+00
24088,Uwemba,5,24069,2013-01-24 00:30:59.481509+00,2013-01-24 00:30:59.481574+00
24089,Wende,5,24080,2013-01-24 00:30:59.757688+00,2013-01-24 00:30:59.757926+00
24090,Wikichi,5,24017,2013-01-24 00:31:00.084152+00,2013-01-24 00:31:00.084204+00
24091,Yakobi,5,24049,2013-01-24 00:31:00.374201+00,2013-01-24 00:31:00.374248+00
24092,Rukwa,2,17754,2013-01-24 00:31:00.496579+00,2013-01-24 00:31:00.496628+00
24093,Nkasi,3,24092,2013-01-24 00:31:00.543826+00,2013-01-24 00:31:00.543875+00
24094,Chala,4,24093,2013-01-24 00:31:00.600626+00,2013-01-24 00:31:00.600676+00
24095,Chala,6,24094,2013-01-24 00:31:00.61103+00,2013-01-24 00:31:00.611076+00
24096,Chala 'A',5,24095,2013-01-24 00:31:00.667976+00,2013-01-24 00:31:00.668045+00
24097,ChalaâB',5,24095,2013-01-24 00:31:01.008448+00,2013-01-24 00:31:01.008495+00
24098,Wapembe,4,24093,2013-01-24 00:31:01.178307+00,2013-01-24 00:31:01.178355+00
24099,Kala,6,24098,2013-01-24 00:31:01.184918+00,2013-01-24 00:31:01.184963+00
24100,"King""Ombe",5,24099,2013-01-24 00:31:01.258693+00,2013-01-24 00:31:01.258889+00
24101,Kate,4,24093,2013-01-24 00:31:01.453928+00,2013-01-24 00:31:01.454014+00
24102,Kate,6,24101,2013-01-24 00:31:01.460262+00,2013-01-24 00:31:01.460315+00
24103,Chonga,5,24102,2013-01-24 00:31:01.539321+00,2013-01-24 00:31:01.539386+00
24104,Namanyere,4,24093,2013-01-24 00:31:01.722132+00,2013-01-24 00:31:01.722196+00
24105,Isale,6,24104,2013-01-24 00:31:01.80124+00,2013-01-24 00:31:01.801303+00
24106,Isale,5,24105,2013-01-24 00:31:01.807852+00,2013-01-24 00:31:01.807898+00
24107,Mkwamba,6,24094,2013-01-24 00:31:02.05675+00,2013-01-24 00:31:02.056799+00
24108,Itindi,5,24107,2013-01-24 00:31:02.063437+00,2013-01-24 00:31:02.063489+00
24109,Tundu,5,24099,2013-01-24 00:31:02.327707+00,2013-01-24 00:31:02.327756+00
24110,Kirando,4,24093,2013-01-24 00:31:02.529864+00,2013-01-24 00:31:02.529912+00
24111,Kabwe,6,24110,2013-01-24 00:31:02.61065+00,2013-01-24 00:31:02.610717+00
24112,Kabwe,5,24111,2013-01-24 00:31:02.645826+00,2013-01-24 00:31:02.645871+00
24113,Kala,5,24099,2013-01-24 00:31:02.891457+00,2013-01-24 00:31:02.891512+00
24114,Kalila,5,24111,2013-01-24 00:31:03.428856+00,2013-01-24 00:31:03.428914+00
24115,Kipili,6,24110,2013-01-24 00:31:03.600294+00,2013-01-24 00:31:03.600352+00
24116,Mkinga Kalungu,5,24115,2013-01-24 00:31:03.69152+00,2013-01-24 00:31:03.691583+00
24117,Nkandasi,6,24094,2013-01-24 00:31:03.919094+00,2013-01-24 00:31:03.91916+00
24118,Kasu,5,24117,2013-01-24 00:31:03.986082+00,2013-01-24 00:31:03.98613+00
24119,Katani,5,24117,2013-01-24 00:31:04.245516+00,2013-01-24 00:31:04.245563+00
24120,Kate,5,24102,2013-01-24 00:31:04.538613+00,2013-01-24 00:31:04.538677+00
24121,Korongwe,6,24110,2013-01-24 00:31:05.013056+00,2013-01-24 00:31:05.013104+00
24122,Kazovu,5,24121,2013-01-24 00:31:05.104644+00,2013-01-24 00:31:05.104972+00
24123,Kilambo cha mkolechi,5,24099,2013-01-24 00:31:05.347197+00,2013-01-24 00:31:05.347242+00
24124,Kipande,6,24101,2013-01-24 00:31:05.595231+00,2013-01-24 00:31:05.595282+00
24125,Kilangala,5,24124,2013-01-24 00:31:05.634437+00,2013-01-24 00:31:05.634487+00
24126,Kipili,5,24115,2013-01-24 00:31:05.932553+00,2013-01-24 00:31:05.932617+00
24127,Kirando,6,24110,2013-01-24 00:31:06.715575+00,2013-01-24 00:31:06.715639+00
24128,Kamwanda,5,24127,2013-01-24 00:31:06.784973+00,2013-01-24 00:31:06.785036+00
24129,Itete,5,24127,2013-01-24 00:31:06.951682+00,2013-01-24 00:31:06.951728+00
24130,Mtenga,6,24104,2013-01-24 00:31:07.186308+00,2013-01-24 00:31:07.186353+00
24131,Kizi,5,24130,2013-01-24 00:31:07.191349+00,2013-01-24 00:31:07.191393+00
24132,Wampembe,6,24098,2013-01-24 00:31:07.427954+00,2013-01-24 00:31:07.428+00
24133,Kizumbi,5,24132,2013-01-24 00:31:07.50704+00,2013-01-24 00:31:07.507108+00
24134,Korongwe,5,24121,2013-01-24 00:31:07.746474+00,2013-01-24 00:31:07.746591+00
24135,Lyele,5,24107,2013-01-24 00:31:08.021407+00,2013-01-24 00:31:08.021471+00
24136,Mandakerenge,5,24115,2013-01-24 00:31:08.261236+00,2013-01-24 00:31:08.261284+00
24137,Milundikwa,5,24117,2013-01-24 00:31:08.525441+00,2013-01-24 00:31:08.525504+00
24138,Mashete,5,24130,2013-01-24 00:31:08.702175+00,2013-01-24 00:31:08.702219+00
24139,Mpui,4,24093,2013-01-24 00:31:08.868402+00,2013-01-24 00:31:08.868446+00
24140,Mpui,6,24139,2013-01-24 00:31:08.945609+00,2013-01-24 00:31:08.945655+00
24141,Mkima,5,24140,2013-01-24 00:31:08.95107+00,2013-01-24 00:31:08.951114+00
24142,Nkomolo,6,24104,2013-01-24 00:31:09.329849+00,2013-01-24 00:31:09.329913+00
24143,Mkole,5,24142,2013-01-24 00:31:09.336475+00,2013-01-24 00:31:09.336529+00
24144,Mpasa,5,24099,2013-01-24 00:31:09.578285+00,2013-01-24 00:31:09.578346+00
24145,Ninde,6,24098,2013-01-24 00:31:09.796556+00,2013-01-24 00:31:09.796755+00
24146,Msamba,5,24145,2013-01-24 00:31:09.882346+00,2013-01-24 00:31:09.882408+00
24147,Mtenga,5,24130,2013-01-24 00:31:10.198927+00,2013-01-24 00:31:10.198991+00
24148,Mvimwa-Abay,5,24102,2013-01-24 00:31:10.438964+00,2013-01-24 00:31:10.439032+00
24149,Mwinza,5,24132,2013-01-24 00:31:10.692894+00,2013-01-24 00:31:10.69294+00
24150,Myula,5,24102,2013-01-24 00:31:10.909364+00,2013-01-24 00:31:10.909427+00
24151,Namansi,5,24145,2013-01-24 00:31:11.193353+00,2013-01-24 00:31:11.193413+00
24152,Namanyere,6,24104,2013-01-24 00:31:11.423529+00,2013-01-24 00:31:11.423593+00
24153,Mkangale,5,24152,2013-01-24 00:31:11.429047+00,2013-01-24 00:31:11.429101+00
24154,Nkomolo,5,24142,2013-01-24 00:31:11.723579+00,2013-01-24 00:31:11.723627+00
24155,Ninde,5,24145,2013-01-24 00:31:12.042449+00,2013-01-24 00:31:12.042581+00
24156,Nkana,5,24102,2013-01-24 00:31:12.255804+00,2013-01-24 00:31:12.255862+00
24157,Kipande,5,24124,2013-01-24 00:31:12.81048+00,2013-01-24 00:31:12.810646+00
24158,Nkundi,5,24124,2013-01-24 00:31:13.04291+00,2013-01-24 00:31:13.042958+00
24159,Ntuchi,5,24105,2013-01-24 00:31:13.308731+00,2013-01-24 00:31:13.308779+00
24160,Sintali,6,24101,2013-01-24 00:31:13.554911+00,2013-01-24 00:31:13.554981+00
24161,Sintali,5,24160,2013-01-24 00:31:13.602864+00,2013-01-24 00:31:13.602915+00
24162,Swaila,5,24107,2013-01-24 00:31:13.890688+00,2013-01-24 00:31:13.890752+00
24163,Mpenge,5,24121,2013-01-24 00:31:14.12793+00,2013-01-24 00:31:14.127978+00
24164,Wampembe,5,24132,2013-01-24 00:31:14.418955+00,2013-01-24 00:31:14.419002+00
24165,Nyamagana,3,19265,2013-01-24 00:31:14.502058+00,2013-01-24 00:31:14.502145+00
24166,Nyamagana,4,24165,2013-01-24 00:31:14.581944+00,2013-01-24 00:31:14.582025+00
24167,Butimba,6,24166,2013-01-24 00:31:14.64942+00,2013-01-24 00:31:14.649466+00
24168,Mtc-Nyegezi,5,24167,2013-01-24 00:31:14.657936+00,2013-01-24 00:31:14.658025+00
24169,Pamba,6,24166,2013-01-24 00:31:14.890762+00,2013-01-24 00:31:14.890836+00
24170,Miti Mirefu,5,24169,2013-01-24 00:31:14.897003+00,2013-01-24 00:31:14.897052+00
24171,Isamilo,6,24166,2013-01-24 00:31:15.172114+00,2013-01-24 00:31:15.17216+00
24172,Misheni,5,24171,2013-01-24 00:31:15.238891+00,2013-01-24 00:31:15.238955+00
24173,Sheikh Amin,5,24169,2013-01-24 00:31:15.583836+00,2013-01-24 00:31:15.5839+00
24174,Nyamagana,6,24166,2013-01-24 00:31:15.921608+00,2013-01-24 00:31:15.921671+00
24175,Nkurumah,5,24174,2013-01-24 00:31:15.936445+00,2013-01-24 00:31:15.936506+00
24176,Igoma,6,24166,2013-01-24 00:31:16.134233+00,2013-01-24 00:31:16.134291+00
24177,Kanisani,5,24176,2013-01-24 00:31:16.224162+00,2013-01-24 00:31:16.224221+00
24178,Posta,5,24174,2013-01-24 00:31:16.411753+00,2013-01-24 00:31:16.411809+00
24179,Nkomoh,5,24174,2013-01-24 00:31:16.703775+00,2013-01-24 00:31:16.703822+00
24180,Assemblies,5,24169,2013-01-24 00:31:16.913935+00,2013-01-24 00:31:16.914031+00
24181,"Bugarika ""A""",5,24169,2013-01-24 00:31:17.267379+00,2013-01-24 00:31:17.267446+00
24182,Buhongwa,6,24166,2013-01-24 00:31:17.455359+00,2013-01-24 00:31:17.455407+00
24183,Ihushi,5,24182,2013-01-24 00:31:17.559152+00,2013-01-24 00:31:17.559198+00
24184,Magereza,5,24167,2013-01-24 00:31:17.84551+00,2013-01-24 00:31:17.845575+00
24185,Ttc,5,24167,2013-01-24 00:31:18.100554+00,2013-01-24 00:31:18.100612+00
24186,Mahina,6,24166,2013-01-24 00:31:18.370178+00,2013-01-24 00:31:18.370242+00
24187,Isegenghe,5,24186,2013-01-24 00:31:18.376709+00,2013-01-24 00:31:18.376772+00
24188,Fumagila,5,24176,2013-01-24 00:31:18.682249+00,2013-01-24 00:31:18.682314+00
24189,Girishi,5,24167,2013-01-24 00:31:18.883898+00,2013-01-24 00:31:18.883948+00
24190,Nera,5,24171,2013-01-24 00:31:19.216417+00,2013-01-24 00:31:19.216466+00
24191,Balewa,5,24171,2013-01-24 00:31:19.521335+00,2013-01-24 00:31:19.521401+00
24192,Zima Moto,5,24174,2013-01-24 00:31:19.802019+00,2013-01-24 00:31:19.802065+00
24193,Mirongo,6,24166,2013-01-24 00:31:19.963931+00,2013-01-24 00:31:19.963977+00
24194,Uzinza,5,24193,2013-01-24 00:31:20.042089+00,2013-01-24 00:31:20.042135+00
24195,Mbugani,6,24166,2013-01-24 00:31:20.278792+00,2013-01-24 00:31:20.278843+00
24196,Uhuru,5,24195,2013-01-24 00:31:20.338154+00,2013-01-24 00:31:20.338227+00
24197,Igogo,6,24166,2013-01-24 00:31:20.50526+00,2013-01-24 00:31:20.505387+00
24198,"Kenyegezi ""B""",5,24197,2013-01-24 00:31:20.57528+00,2013-01-24 00:31:20.575327+00
24199,"Guinea ""A""",5,24197,2013-01-24 00:31:20.846842+00,2013-01-24 00:31:20.8469+00
24200,Ccm,5,24176,2013-01-24 00:31:21.092462+00,2013-01-24 00:31:21.092532+00
24201,Kilombero,5,24193,2013-01-24 00:31:21.419194+00,2013-01-24 00:31:21.419263+00
24202,Lumumba,5,24169,2013-01-24 00:31:21.912714+00,2013-01-24 00:31:21.912764+00
24203,Police Line,5,24195,2013-01-24 00:31:22.15476+00,2013-01-24 00:31:22.154817+00
24204,Mahina Kati,5,24186,2013-01-24 00:31:22.376503+00,2013-01-24 00:31:22.376548+00
24205,Gulio,5,24193,2013-01-24 00:31:22.64922+00,2013-01-24 00:31:22.649282+00
24206,Mkolani,6,24166,2013-01-24 00:31:23.143792+00,2013-01-24 00:31:23.143985+00
24207,Ibanda,5,24206,2013-01-24 00:31:23.222674+00,2013-01-24 00:31:23.222721+00
24208,Makoroboi,5,24174,2013-01-24 00:31:23.813587+00,2013-01-24 00:31:23.813635+00
24209,Nyamalango,5,24206,2013-01-24 00:31:24.495595+00,2013-01-24 00:31:24.495659+00
24210,Nsumba,5,24206,2013-01-24 00:31:24.777179+00,2013-01-24 00:31:24.777226+00
24211,Hospitali,5,24167,2013-01-24 00:31:25.27863+00,2013-01-24 00:31:25.278824+00
24212,Kenyatta Road,5,24174,2013-01-24 00:31:25.553899+00,2013-01-24 00:31:25.553989+00
24213,Malimbe,5,24206,2013-01-24 00:31:26.179104+00,2013-01-24 00:31:26.179149+00
24214,Sweya,5,24206,2013-01-24 00:31:26.442379+00,2013-01-24 00:31:26.442457+00
24215,Balewa,5,24193,2013-01-24 00:31:26.740013+00,2013-01-24 00:31:26.740057+00
24216,Sahwa,5,24182,2013-01-24 00:31:26.986696+00,2013-01-24 00:31:26.986763+00
24217,Lake,5,24171,2013-01-24 00:31:27.417466+00,2013-01-24 00:31:27.417512+00
24218,Shadi,5,24206,2013-01-24 00:31:27.735706+00,2013-01-24 00:31:27.73577+00
24219,Maendeleo,5,24176,2013-01-24 00:31:27.981358+00,2013-01-24 00:31:27.981406+00
24220,Mkuyuni,6,24166,2013-01-24 00:31:28.210782+00,2013-01-24 00:31:28.210831+00
24221,Mahakama,5,24220,2013-01-24 00:31:28.291092+00,2013-01-24 00:31:28.291155+00
24222,Railway,5,24197,2013-01-24 00:31:28.573551+00,2013-01-24 00:31:28.573601+00
24223,Shamaliwa,5,24176,2013-01-24 00:31:28.827233+00,2013-01-24 00:31:28.827284+00
24224,Usimau,5,24193,2013-01-24 00:31:29.090458+00,2013-01-24 00:31:29.090645+00
24225,Nzega,3,19085,2013-01-24 00:31:29.603146+00,2013-01-24 00:31:29.60319+00
24226,Nyasa,4,24225,2013-01-24 00:31:29.815809+00,2013-01-24 00:31:29.815857+00
24227,Nzega Mjini,6,24226,2013-01-24 00:31:29.894972+00,2013-01-24 00:31:29.89504+00
24228,Tabora Road,5,24227,2013-01-24 00:31:29.903037+00,2013-01-24 00:31:29.903083+00
24229,Puge,4,24225,2013-01-24 00:31:30.299063+00,2013-01-24 00:31:30.299128+00
24230,Budushi,6,24229,2013-01-24 00:31:30.378232+00,2013-01-24 00:31:30.378278+00
24231,Budushi,5,24230,2013-01-24 00:31:30.43694+00,2013-01-24 00:31:30.436985+00
24232,Mwakalundi,4,24225,2013-01-24 00:31:30.588071+00,2013-01-24 00:31:30.588118+00
24233,Mwamala,6,24232,2013-01-24 00:31:30.653805+00,2013-01-24 00:31:30.653848+00
24234,Buhondo,5,24233,2013-01-24 00:31:30.659628+00,2013-01-24 00:31:30.659673+00
24235,Bukene,4,24225,2013-01-24 00:31:30.972167+00,2013-01-24 00:31:30.972213+00
24236,Bukene,6,24235,2013-01-24 00:31:31.061752+00,2013-01-24 00:31:31.061795+00
24237,Bukene,5,24236,2013-01-24 00:31:31.067689+00,2013-01-24 00:31:31.067735+00
24238,Puge,6,24229,2013-01-24 00:31:31.313715+00,2013-01-24 00:31:31.313762+00
24239,Busondo,5,24238,2013-01-24 00:31:31.318463+00,2013-01-24 00:31:31.318591+00
24240,lusu,6,24226,2013-01-24 00:31:31.986813+00,2013-01-24 00:31:31.986875+00
24241,Ifumba,5,24240,2013-01-24 00:31:31.993298+00,2013-01-24 00:31:31.993364+00
24242,Igusule,6,24232,2013-01-24 00:31:32.225859+00,2013-01-24 00:31:32.225921+00
24243,Sojo,5,24242,2013-01-24 00:31:32.231068+00,2013-01-24 00:31:32.231113+00
24244,Ijanija,6,24226,2013-01-24 00:31:32.465235+00,2013-01-24 00:31:32.4653+00
24245,Ijanija,5,24244,2013-01-24 00:31:32.471884+00,2013-01-24 00:31:32.471948+00
24246,Isagenhe,6,24235,2013-01-24 00:31:32.80981+00,2013-01-24 00:31:32.809857+00
24247,Isagenhe,5,24246,2013-01-24 00:31:32.876715+00,2013-01-24 00:31:32.876776+00
24248,Isanzu,6,24226,2013-01-24 00:31:33.048605+00,2013-01-24 00:31:33.048666+00
24249,Isanzu,5,24248,2013-01-24 00:31:33.138491+00,2013-01-24 00:31:33.138667+00
24250,Utwigu,6,24226,2013-01-24 00:31:33.311155+00,2013-01-24 00:31:33.3112+00
24251,Ishiki,5,24250,2013-01-24 00:31:33.400719+00,2013-01-24 00:31:33.400782+00
24252,Ikindwa,6,24235,2013-01-24 00:31:33.57087+00,2013-01-24 00:31:33.570932+00
24253,Uduka,5,24252,2013-01-24 00:31:33.576377+00,2013-01-24 00:31:33.576419+00
24254,Itobo,6,24232,2013-01-24 00:31:33.834166+00,2013-01-24 00:31:33.83421+00
24255,Itobo,5,24254,2013-01-24 00:31:33.838886+00,2013-01-24 00:31:33.838934+00
24256,Itilo,6,24226,2013-01-24 00:31:34.010682+00,2013-01-24 00:31:34.010736+00
24257,Iyombo,5,24256,2013-01-24 00:31:34.076761+00,2013-01-24 00:31:34.076808+00
24258,Natta,6,24226,2013-01-24 00:31:34.250979+00,2013-01-24 00:31:34.311171+00
24259,Kabale,5,24258,2013-01-24 00:31:34.318039+00,2013-01-24 00:31:34.31811+00
24260,Mogwa,6,24235,2013-01-24 00:31:34.541129+00,2013-01-24 00:31:34.541175+00
24261,Kagando,5,24260,2013-01-24 00:31:34.546157+00,2013-01-24 00:31:34.546199+00
24262,Kahama ya Nhalanga,6,24235,2013-01-24 00:31:34.705508+00,2013-01-24 00:31:34.705555+00
24263,Kahamanhalanga,5,24262,2013-01-24 00:31:34.784685+00,2013-01-24 00:31:34.784732+00
24264,Milambo Itobo,6,24229,2013-01-24 00:31:35.011975+00,2013-01-24 00:31:35.012023+00
24265,Kakulungu,5,24264,2013-01-24 00:31:35.092245+00,2013-01-24 00:31:35.092308+00
24266,Magengati,6,24229,2013-01-24 00:31:35.334926+00,2013-01-24 00:31:35.334975+00
24267,Kaloleni,5,24266,2013-01-24 00:31:35.3418+00,2013-01-24 00:31:35.341839+00
24268,Karitu,6,24232,2013-01-24 00:31:35.576786+00,2013-01-24 00:31:35.576833+00
24269,Bulunde,5,24268,2013-01-24 00:31:35.582916+00,2013-01-24 00:31:35.582966+00
24270,Semembela,6,24235,2013-01-24 00:31:35.795533+00,2013-01-24 00:31:35.795577+00
24271,Kasanga,5,24270,2013-01-24 00:31:35.873637+00,2013-01-24 00:31:35.873683+00
24272,Kasela,6,24232,2013-01-24 00:31:36.046119+00,2013-01-24 00:31:36.046164+00
24273,Kasela,5,24272,2013-01-24 00:31:36.050557+00,2013-01-24 00:31:36.0506+00
24274,Kipilimka,5,24250,2013-01-24 00:31:36.649462+00,2013-01-24 00:31:36.649509+00
24275,Kipungulu,5,24266,2013-01-24 00:31:36.922782+00,2013-01-24 00:31:36.922835+00
24276,Lakuyi,5,24254,2013-01-24 00:31:37.15287+00,2013-01-24 00:31:37.152914+00
24277,Lububu,5,24272,2013-01-24 00:31:37.411471+00,2013-01-24 00:31:37.411517+00
24278,Luhumbo,5,24260,2013-01-24 00:31:37.585584+00,2013-01-24 00:31:37.585645+00
24279,Mwaluzwilo,6,24226,2013-01-24 00:31:37.831126+00,2013-01-24 00:31:37.831174+00
24280,Mwaluzwilo,5,24279,2013-01-24 00:31:37.837664+00,2013-01-24 00:31:37.837726+00
24281,Mabisilo,5,24238,2013-01-24 00:31:38.165059+00,2013-01-24 00:31:38.165124+00
24282,Magengati,5,24266,2013-01-24 00:31:38.408117+00,2013-01-24 00:31:38.408165+00
24283,Magukula,5,24266,2013-01-24 00:31:38.671847+00,2013-01-24 00:31:38.671894+00
24284,Wela,6,24226,2013-01-24 00:31:38.843242+00,2013-01-24 00:31:38.843286+00
